work_id,mp_id,mp_name,state,constituency,district,allocated_limit,work_category,work_description,implementing_agency,sanction_date,cost_sanctioned,expenditure,completion_date,status,synthetic_ground_truth_fraud,synthetic_issue_tags,record_source
W007862,LS442,Shri Benny Behanan,Kerala,Chalakudy,Chalakudy District,164674770.11,Solar Street Lighting,Solar Street Lighting in Chalakudy District ward 19,Contractor Firm 13,2024-05-01,272754.44,221928.14,2024-10-13,In Progress,0,,SYNTHETIC_DEMO_DATA
W007863,LS442,Shri Benny Behanan,Kerala,Chalakudy,Chalakudy District,164674770.11,Solar Street Lighting,Solar Street Lighting in Chalakudy District ward 9,Contractor Firm 3,2024-01-24,243607.08,207447.17,2024-06-16,In Progress,0,,SYNTHETIC_DEMO_DATA
W007864,LS442,Shri Benny Behanan,Kerala,Chalakudy,Chalakudy District,164674770.11,School Building Repair,School Building Repair in Chalakudy District ward 9,Contractor Firm 4,2021-12-09,1000402.33,805250.31,2022-05-26,In Progress,0,,SYNTHETIC_DEMO_DATA
W007865,LS442,Shri Benny Behanan,Kerala,Chalakudy,Chalakudy District,164674770.11,Community Hall Construction,Community Hall Construction in Chalakudy District ward 19,Contractor Firm 7,2022-07-17,928393.45,913895.35,2023-01-27,Completed,0,,SYNTHETIC_DEMO_DATA
W007866,LS442,Shri Benny Behanan,Kerala,Chalakudy,Chalakudy District,164674770.11,Community Hall Construction,Community Hall Construction in Chalakudy District ward 14,Contractor Firm 11,2021-03-05,859483.55,681724.91,2021-08-17,In Progress,0,,SYNTHETIC_DEMO_DATA
W007867,LS442,Shri Benny Behanan,Kerala,Chalakudy,Chalakudy District,164674770.11,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Chalakudy District ward 15,Contractor Firm 16,2024-05-27,590419.77,491908.68,2024-12-07,In Progress,0,,SYNTHETIC_DEMO_DATA
W007868,LS442,Shri Benny Behanan,Kerala,Chalakudy,Chalakudy District,164674770.11,Library / Reading Room,Library / Reading Room in Chalakudy District ward 12,Panchayati Raj Agency 8,2022-05-09,545514.34,503572.18,2022-11-24,Completed,0,,SYNTHETIC_DEMO_DATA
W007869,LS442,Shri Benny Behanan,Kerala,Chalakudy,Chalakudy District,164674770.11,Public Toilet Complex,Public Toilet Complex in Chalakudy District ward 4,Contractor Firm 6,2021-09-26,464910.6,463075.68,2022-05-01,Completed,0,,SYNTHETIC_DEMO_DATA
W007870,LS442,Shri Benny Behanan,Kerala,Chalakudy,Chalakudy District,164674770.11,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Chalakudy District ward 6,PWD Agency 9,2024-08-05,476549.04,476462.11,2025-03-30,Completed,0,,SYNTHETIC_DEMO_DATA
W007871,LS442,Shri Benny Behanan,Kerala,Chalakudy,Chalakudy District,164674770.11,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Chalakudy District ward 16,Contractor Firm 17,2024-01-11,324474.12,303683.05,2024-07-12,Completed,0,,SYNTHETIC_DEMO_DATA
W007872,LS443,Shri Bhartruhari Mahtab,Odisha,Cuttack,Cuttack District,147000000.0,School Building Repair,School Building Repair in Cuttack District ward 18,Contractor Firm 6,2022-07-02,684581.51,677522.49,2022-10-31,Completed,0,,SYNTHETIC_DEMO_DATA
W007873,LS443,Shri Bhartruhari Mahtab,Odisha,Cuttack,Cuttack District,147000000.0,Community Hall Construction,Community Hall Construction in Cuttack District ward 16,Contractor Firm 13,2022-06-19,1480132.29,1322788.78,2022-11-30,In Progress,0,,SYNTHETIC_DEMO_DATA
W007874,LS443,Shri Bhartruhari Mahtab,Odisha,Cuttack,Cuttack District,147000000.0,Road Construction/Repair,Road Construction/Repair in Cuttack District ward 2,Contractor Firm 13,2023-06-08,2917700.64,2811160.84,2023-12-06,Completed,0,,SYNTHETIC_DEMO_DATA
W007875,LS443,Shri Bhartruhari Mahtab,Odisha,Cuttack,Cuttack District,147000000.0,Drainage System,Drainage System in Cuttack District ward 18,Contractor Firm 13,2021-05-29,500680.46,446765.61,2021-09-03,In Progress,0,,SYNTHETIC_DEMO_DATA
W007876,LS443,Shri Bhartruhari Mahtab,Odisha,Cuttack,Cuttack District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Cuttack District ward 10,Contractor Firm 6,2024-04-26,1236758.4,1092103.45,2024-12-24,In Progress,0,,SYNTHETIC_DEMO_DATA
W007877,LS443,Shri Bhartruhari Mahtab,Odisha,Cuttack,Cuttack District,147000000.0,Road Construction/Repair,Road Construction/Repair in Cuttack District ward 7,Contractor Firm 10,2021-11-05,2022845.78,1876759.57,2022-05-10,Completed,0,,SYNTHETIC_DEMO_DATA
W007878,LS443,Shri Bhartruhari Mahtab,Odisha,Cuttack,Cuttack District,147000000.0,Community Hall Construction,Community Hall Construction in Cuttack District ward 12,Contractor Firm 14,2021-01-12,1126143.66,1039426.19,2021-07-28,Completed,0,,SYNTHETIC_DEMO_DATA
W007879,LS443,Shri Bhartruhari Mahtab,Odisha,Cuttack,Cuttack District,147000000.0,Drainage System,Drainage System in Cuttack District ward 8,District Rural Dev. Agency 1,2022-05-28,746209.16,629561.08,2023-01-24,In Progress,0,,SYNTHETIC_DEMO_DATA
W007880,LS443,Shri Bhartruhari Mahtab,Odisha,Cuttack,Cuttack District,147000000.0,Public Toilet Complex,Public Toilet Complex in Cuttack District ward 18,Contractor Firm 7,2024-11-15,363915.43,350284.61,2025-04-15,Completed,0,,SYNTHETIC_DEMO_DATA
W007881,LS443,Shri Bhartruhari Mahtab,Odisha,Cuttack,Cuttack District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Cuttack District ward 16,Cooperative Board Agency 7,2022-06-23,945231.31,760444.86,2023-01-14,In Progress,0,,SYNTHETIC_DEMO_DATA
W007882,LS443,Shri Bhartruhari Mahtab,Odisha,Cuttack,Cuttack District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Cuttack District ward 1,PWD Agency 2,2024-11-08,593057.03,533687.29,2025-05-02,In Progress,0,,SYNTHETIC_DEMO_DATA
W007883,LS443,Shri Bhartruhari Mahtab,Odisha,Cuttack,Cuttack District,147000000.0,Community Hall Construction,Community Hall Construction in Cuttack District ward 10,District Rural Dev. Agency 1,2023-02-05,867439.42,770413.28,2023-07-26,In Progress,0,,SYNTHETIC_DEMO_DATA
W007884,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Giridih District ward 9,Contractor Firm 7,2022-08-13,806200.42,683048.88,2023-01-05,In Progress,0,,SYNTHETIC_DEMO_DATA
W007885,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,School Building Repair,School Building Repair in Giridih District ward 9,Contractor Firm 15,2023-09-08,1102116.88,1013422.53,2024-05-19,In Progress,0,,SYNTHETIC_DEMO_DATA
W007886,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Solar Street Lighting,Solar Street Lighting in Giridih District ward 8,Contractor Firm 8,2024-07-24,469404.78,381160.0,2025-01-03,In Progress,0,,SYNTHETIC_DEMO_DATA
W007887,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Giridih District ward 15,Contractor Firm 11,2022-11-01,445495.65,355841.51,2023-05-31,In Progress,0,,SYNTHETIC_DEMO_DATA
W007888,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Giridih District ward 8,Contractor Firm 16,2021-10-21,448925.27,432164.61,2022-01-24,Completed,0,,SYNTHETIC_DEMO_DATA
W007889,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Sports Facility Development,Sports Facility Development in Giridih District ward 10,State PSU Agency 5,2023-06-10,552408.29,495779.95,2024-01-29,In Progress,0,,SYNTHETIC_DEMO_DATA
W007890,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Giridih District ward 18,Contractor Firm 5,2022-03-05,643810.04,527272.03,2022-10-18,In Progress,0,,SYNTHETIC_DEMO_DATA
W007891,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Road Construction/Repair,Road Construction/Repair in Giridih District ward 5,Contractor Firm 6,2024-06-02,1282961.42,1017799.39,2024-12-03,In Progress,0,,SYNTHETIC_DEMO_DATA
W007892,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Drainage System,Drainage System in Giridih District ward 10,District Rural Dev. Agency 1,2022-12-24,516654.49,421174.32,2023-06-11,In Progress,0,,SYNTHETIC_DEMO_DATA
W007893,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Solar Street Lighting,Solar Street Lighting in Giridih District ward 18,PWD Agency 2,2022-05-23,344076.51,280907.31,2022-12-07,In Progress,0,,SYNTHETIC_DEMO_DATA
W007894,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Drinking Water Facility,Drinking Water Facility in Giridih District ward 9,Contractor Firm 14,2021-02-18,300751.84,270074.14,2021-11-27,In Progress,0,,SYNTHETIC_DEMO_DATA
W007895,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Solar Street Lighting,Solar Street Lighting in Giridih District ward 17,Contractor Firm 7,2023-08-29,398772.81,373365.35,2023-12-07,Completed,0,,SYNTHETIC_DEMO_DATA
W007896,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,School Building Repair,School Building Repair in Giridih District ward 19,PWD Agency 2,2022-06-15,794500.82,722188.6,2023-01-16,In Progress,0,,SYNTHETIC_DEMO_DATA
W007897,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Giridih District ward 3,Contractor Firm 14,2021-10-23,415407.01,342466.89,2022-03-10,In Progress,0,,SYNTHETIC_DEMO_DATA
W007898,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Drainage System,Drainage System in Giridih District ward 10,Contractor Firm 4,2022-03-20,851604.17,682037.63,2022-09-15,In Progress,0,,SYNTHETIC_DEMO_DATA
W007899,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Solar Street Lighting,Solar Street Lighting in Giridih District ward 16,PWD Agency 2,2022-10-21,293134.76,239529.28,2023-04-07,In Progress,0,,SYNTHETIC_DEMO_DATA
W007900,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Solar Street Lighting,Solar Street Lighting in Giridih District ward 7,District Rural Dev. Agency 10,2021-09-03,317980.58,292122.15,2022-02-10,In Progress,0,,SYNTHETIC_DEMO_DATA
W007901,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Drainage System,Drainage System in Giridih District ward 15,Contractor Firm 12,2024-02-18,441210.39,354894.34,2024-08-15,In Progress,0,,SYNTHETIC_DEMO_DATA
W007902,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Community Hall Construction,Community Hall Construction in Giridih District ward 5,Contractor Firm 15,2022-01-22,1343512.92,1243546.64,2022-05-30,Completed,0,,SYNTHETIC_DEMO_DATA
W007903,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Public Toilet Complex,Public Toilet Complex in Giridih District ward 12,Contractor Firm 13,2022-06-15,458609.97,368317.78,2023-01-27,In Progress,0,,SYNTHETIC_DEMO_DATA
W007904,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Drinking Water Facility,Drinking Water Facility in Giridih District ward 6,Contractor Firm 15,2022-07-24,581695.83,579057.59,2022-10-31,Completed,0,,SYNTHETIC_DEMO_DATA
W007905,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Solar Street Lighting,Solar Street Lighting in Giridih District ward 19,Contractor Firm 11,2021-11-04,388867.06,367788.48,2022-05-27,Completed,0,,SYNTHETIC_DEMO_DATA
W007906,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Solar Street Lighting,Solar Street Lighting in Giridih District ward 8,Contractor Firm 6,2022-04-18,190077.86,183040.49,2022-09-30,Completed,0,,SYNTHETIC_DEMO_DATA
W007907,LS444,Shri Chandra Prakash Choudhary,Jharkhand,Giridih,Giridih District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Giridih District ward 8,Contractor Firm 6,2021-07-20,805608.3,648267.82,2021-11-24,In Progress,0,,SYNTHETIC_DEMO_DATA
W007908,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,School Building Repair,School Building Repair in Ghatal District ward 20,Contractor Firm 1,2021-02-12,584045.39,523712.52,2021-08-20,In Progress,0,,SYNTHETIC_DEMO_DATA
W007909,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Drainage System,Drainage System in Ghatal District ward 13,Cooperative Board Agency 7,2021-05-16,490439.62,398641.7,2021-09-02,In Progress,0,,SYNTHETIC_DEMO_DATA
W007910,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Community Hall Construction,Community Hall Construction in Ghatal District ward 16,District Rural Dev. Agency 10,2024-10-30,884022.12,782318.37,2025-04-29,In Progress,0,,SYNTHETIC_DEMO_DATA
W007911,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Drainage System,Drainage System in Ghatal District ward 11,State PSU Agency 5,2021-02-02,699996.88,561300.65,2021-05-28,In Progress,0,,SYNTHETIC_DEMO_DATA
W007912,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Ghatal District ward 17,Contractor Firm 9,2022-07-27,424687.71,373869.87,2023-02-12,In Progress,0,,SYNTHETIC_DEMO_DATA
W007913,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Community Hall Construction,Community Hall Construction in Ghatal District ward 7,PWD Agency 9,2024-06-09,1287398.49,1261846.39,2024-10-25,Completed,0,,SYNTHETIC_DEMO_DATA
W007914,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Library / Reading Room,Library / Reading Room in Ghatal District ward 20,Cooperative Board Agency 7,2024-06-25,739704.32,636179.61,2024-12-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W007915,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Library / Reading Room,Library / Reading Room in Ghatal District ward 4,Contractor Firm 14,2021-11-03,694975.27,591719.46,2022-05-15,In Progress,0,,SYNTHETIC_DEMO_DATA
W007916,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Library / Reading Room,Library / Reading Room in Ghatal District ward 3,Contractor Firm 7,2024-08-09,696498.3,625795.82,2025-01-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W007917,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Road Construction/Repair,Road Construction/Repair in Ghatal District ward 7,Contractor Firm 4,2021-07-08,2558666.7,2032524.19,2022-01-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W007918,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Ghatal District ward 4,Contractor Firm 13,2023-07-27,973710.19,917243.59,2023-11-15,Completed,0,,SYNTHETIC_DEMO_DATA
W007919,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Ghatal District ward 9,Contractor Firm 16,2022-06-28,585753.45,465521.94,2023-01-22,In Progress,0,,SYNTHETIC_DEMO_DATA
W007920,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Sports Facility Development,Sports Facility Development in Ghatal District ward 11,Panchayati Raj Agency 8,2023-06-26,838144.57,818203.91,2024-03-11,Completed,0,,SYNTHETIC_DEMO_DATA
W007921,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Library / Reading Room,Library / Reading Room in Ghatal District ward 20,Municipal Corp. Agency 4,2021-10-09,779184.25,727069.13,2022-08-10,Completed,0,,SYNTHETIC_DEMO_DATA
W007922,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Sports Facility Development,Sports Facility Development in Ghatal District ward 19,Contractor Firm 4,2021-04-13,699034.06,646517.83,2021-10-14,Completed,0,,SYNTHETIC_DEMO_DATA
W007923,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Ghatal District ward 17,NGO Partner Agency 6,2022-03-19,770235.05,635994.46,2022-10-20,In Progress,0,,SYNTHETIC_DEMO_DATA
W007924,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Ghatal District ward 3,Contractor Firm 6,2022-02-23,620492.88,552254.41,2022-06-02,In Progress,0,,SYNTHETIC_DEMO_DATA
W007925,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Ghatal District ward 6,Zilla Parishad Agency 3,2023-07-19,514025.72,413203.62,2024-03-22,In Progress,0,,SYNTHETIC_DEMO_DATA
W007926,LS445,Shri Deepak (Dev) Adhikari,West Bengal,Ghatal,Ghatal District,200747364.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Ghatal District ward 13,Contractor Firm 11,2024-03-20,597134.13,592871.67,2024-10-20,Completed,0,,SYNTHETIC_DEMO_DATA
W007927,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Sports Facility Development,Sports Facility Development in Amritsar District ward 2,Contractor Firm 2,2024-07-29,573861.46,554273.65,2025-01-03,Completed,0,,SYNTHETIC_DEMO_DATA
W007928,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Public Toilet Complex,Public Toilet Complex in Amritsar District ward 14,Contractor Firm 7,2021-01-05,414869.49,354920.55,2021-08-28,In Progress,0,,SYNTHETIC_DEMO_DATA
W007929,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Community Hall Construction,Community Hall Construction in Amritsar District ward 15,Contractor Firm 15,2024-04-28,1286402.32,1191814.33,2024-10-13,Completed,0,,SYNTHETIC_DEMO_DATA
W007930,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Road Construction/Repair,Road Construction/Repair in Amritsar District ward 4,Contractor Firm 3,2021-11-12,2118037.96,2050507.79,2022-04-20,Completed,0,,SYNTHETIC_DEMO_DATA
W007931,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Library / Reading Room,Library / Reading Room in Amritsar District ward 15,Contractor Firm 9,2021-09-29,592593.26,577912.45,2022-04-18,Completed,0,,SYNTHETIC_DEMO_DATA
W007932,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Public Toilet Complex,Public Toilet Complex in Amritsar District ward 14,Contractor Firm 14,2023-07-17,357793.41,337680.56,2023-11-26,Completed,0,,SYNTHETIC_DEMO_DATA
W007933,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Amritsar District ward 12,State PSU Agency 5,2023-04-06,733754.55,649023.92,2023-11-17,In Progress,0,,SYNTHETIC_DEMO_DATA
W007934,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Community Hall Construction,Community Hall Construction in Amritsar District ward 1,PWD Agency 9,2024-02-19,785856.42,614532.58,2024-06-30,In Progress,0,,SYNTHETIC_DEMO_DATA
W007935,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Drainage System,Drainage System in Amritsar District ward 17,Contractor Firm 9,2021-05-16,458257.73,362571.15,2021-09-25,In Progress,0,,SYNTHETIC_DEMO_DATA
W007936,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Sports Facility Development,Sports Facility Development in Amritsar District ward 5,District Rural Dev. Agency 1,2024-08-08,697722.71,668642.39,2024-12-25,Completed,0,,SYNTHETIC_DEMO_DATA
W007937,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Sports Facility Development,Sports Facility Development in Amritsar District ward 19,Contractor Firm 12,2024-01-05,854919.74,761354.66,2024-08-06,In Progress,0,,SYNTHETIC_DEMO_DATA
W007938,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Amritsar District ward 14,Contractor Firm 13,2023-05-24,424763.08,337727.91,2023-10-23,In Progress,0,,SYNTHETIC_DEMO_DATA
W007939,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Drainage System,Drainage System in Amritsar District ward 5,Contractor Firm 8,2021-12-16,434261.34,341220.37,2022-04-14,In Progress,0,,SYNTHETIC_DEMO_DATA
W007940,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Road Construction/Repair,Road Construction/Repair in Amritsar District ward 3,Contractor Firm 13,2021-07-09,2295419.71,1999106.05,2021-12-08,In Progress,0,,SYNTHETIC_DEMO_DATA
W007941,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Sports Facility Development,Sports Facility Development in Amritsar District ward 14,NGO Partner Agency 6,2022-12-28,904544.83,874557.45,2023-06-24,Completed,0,,SYNTHETIC_DEMO_DATA
W007942,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Sports Facility Development,Sports Facility Development in Amritsar District ward 17,Cooperative Board Agency 7,2024-03-15,921798.33,758979.06,2024-07-19,In Progress,0,,SYNTHETIC_DEMO_DATA
W007943,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Road Construction/Repair,Road Construction/Repair in Amritsar District ward 9,District Rural Dev. Agency 1,2024-12-28,1472477.74,1350230.07,2025-05-05,In Progress,0,,SYNTHETIC_DEMO_DATA
W007944,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Drinking Water Facility,Drinking Water Facility in Amritsar District ward 15,Contractor Firm 3,2024-03-25,383785.67,364046.48,2024-12-25,Completed,0,,SYNTHETIC_DEMO_DATA
W007945,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Amritsar District ward 6,Contractor Firm 5,2022-10-08,467072.4,385862.89,2023-02-26,In Progress,0,,SYNTHETIC_DEMO_DATA
W007946,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Public Toilet Complex,Public Toilet Complex in Amritsar District ward 15,District Rural Dev. Agency 1,2022-10-22,371471.58,348805.76,2023-04-05,Completed,0,,SYNTHETIC_DEMO_DATA
W007947,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Drainage System,Drainage System in Amritsar District ward 14,PWD Agency 9,2023-03-07,652550.14,630742.06,2023-08-17,Completed,0,,SYNTHETIC_DEMO_DATA
W007948,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Library / Reading Room,Library / Reading Room in Amritsar District ward 15,Contractor Firm 13,2022-05-30,551087.4,501873.58,2022-11-07,In Progress,0,,SYNTHETIC_DEMO_DATA
W007949,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Sports Facility Development,Sports Facility Development in Amritsar District ward 14,Contractor Firm 4,2023-10-01,625874.0,562621.48,2024-04-25,In Progress,0,,SYNTHETIC_DEMO_DATA
W007950,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,School Building Repair,School Building Repair in Amritsar District ward 1,Zilla Parishad Agency 3,2024-03-11,1234785.47,1212406.13,2024-10-19,Completed,0,,SYNTHETIC_DEMO_DATA
W007951,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Sports Facility Development,Sports Facility Development in Amritsar District ward 2,NGO Partner Agency 6,2021-02-20,813552.08,663234.95,2021-08-05,In Progress,0,,SYNTHETIC_DEMO_DATA
W007952,LS446,Shri Gurjeet Singh Aujla,Punjab,Amritsar,Amritsar District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Amritsar District ward 5,Cooperative Board Agency 7,2021-10-07,656607.4,586059.97,2022-02-08,In Progress,0,,SYNTHETIC_DEMO_DATA
W007953,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Solar Street Lighting,Solar Street Lighting in Nagaur District ward 6,PWD Agency 9,2024-09-02,242660.02,241153.97,2025-04-27,Completed,0,,SYNTHETIC_DEMO_DATA
W007954,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Library / Reading Room,Library / Reading Room in Nagaur District ward 1,NGO Partner Agency 6,2024-08-17,480794.2,413208.97,2025-02-08,In Progress,0,,SYNTHETIC_DEMO_DATA
W007955,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Community Hall Construction,Community Hall Construction in Nagaur District ward 19,Contractor Firm 16,2022-06-19,1314876.26,1142100.56,2023-03-03,In Progress,0,,SYNTHETIC_DEMO_DATA
W007956,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Solar Street Lighting,Solar Street Lighting in Nagaur District ward 13,Contractor Firm 1,2024-06-10,223849.48,195075.5,2024-08-27,In Progress,0,,SYNTHETIC_DEMO_DATA
W007957,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Nagaur District ward 11,District Rural Dev. Agency 1,2024-09-02,386330.87,371757.23,2025-03-09,Completed,0,,SYNTHETIC_DEMO_DATA
W007958,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Road Construction/Repair,Road Construction/Repair in Nagaur District ward 16,Contractor Firm 2,2023-10-03,1865726.67,1732913.09,2024-06-25,Completed,0,,SYNTHETIC_DEMO_DATA
W007959,LS447,Shri Hanuman Beniwal,Rajasthan,Nagaur,Nagaur District,147000000.0,Road Construction/Repair,Road Construction/Repair in Nagaur District ward 4,District Rural Dev. Agency 10,2021-01-21,1179532.18,1099723.12,2021-07-04,Completed,0,,SYNTHETIC_DEMO_DATA
